"did1","did2","dataset_name1","dataset_name2","num_instances","num_attributes","dimensionality","num_numeric_attr","pct_numeric_attr","num_nominal_attr","pct_nominal_attr","avg_nominal_values","sd_nominal_values","min_nominal_values","max_nominal_values","avg_numeric_mean","sd_numeric_mean","min_numeric_mean","max_numeric_mean","missing_attr_cnt","missing_attr_pct","missing_instances_max_cnt","missing_instances_max_pct","missing_instances_min_cnt","missing_instances_min_pct","missing_instances_mean","missing_instances_mean_pct","datesets_subject_main_match","datesets_duplicates_match"
488,4137,"colleges_aaup","Dorothea",0.00947459,0.99983,0.999832,0.986,0.987857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
488,1461,"colleges_aaup","bank-marketing",0.97432,0,0.97432,0.5,0.5,0.7,0.7,0.988461,0.992806,0.5,0.989474,0.535868,0.362576,0.923077,0.553735,1,1,1,1,1,1,1,1,0,0
488,4135,"colleges_aaup","Amazon_employee_access",0.96457,0.411765,0.979159,1,1,0.7,0.823529,0.744902,0.778624,0.5,0.848364,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6,171,"letter","primary-tumor",0.98305,0.0555556,0.983992,1,1,0.944444,0.941176,0.876068,1,0.923077,0.192308,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6,185,"letter","baseball",0.933,0.0555556,0.936722,0.0625,0.114583,0.666667,0.647059,0.942179,1,0.884615,0.980583,0.990685,0.998477,1,0.998236,1,1,1,1,1,1,1,1,0,0
6,6331,"letter","LoanDefaultPrediction",0.810374,0.977951,0.883722,0.979085,0.0514417,0.833333,0.867704,0.0448718,1,0.923077,0.59375,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6,1090,"letter","MercuryinBass",0.99735,0.294118,0.996246,0.3125,0.0260417,0,0.294118,0.509434,0,0.509434,0.509434,0.512593,0.865191,1,0.789474,0,0,0,0,0,0,0,0,0,0
6,575,"letter","kdd_coil_4",0.9842,0.294118,0.977617,0.4375,0.203125,0.666667,0.764706,0.871795,1,0.884615,0.846154,0.870297,0.968225,0.666667,0.95,1,1,1,1,1,1,1,1,0,0
6,1051,"letter","cocomo_numeric",0.997,0,0.997,0.875,0.875,0.933333,0.933333,0.858974,1,0.884615,0.807692,0.975312,0.989651,0.96,0.980296,0,0,0,0,0,0,0,0,0,0
6,1481,"letter","kr-vs-k",0.28714,0.588235,0.706469,0.8125,0.544643,0.75,0.897059,0.634615,1,0.846154,0.307692,0.382456,0.271813,0.333333,0.375,0,0,0,0,0,0,0,0,0,0
6,382,"letter","ipums_la_97-small",0.64905,0.721311,0.902194,1,1,0.983607,0.941176,0.469743,1,0.961538,0.946721,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6,576,"letter","kdd_coil_5",0.9842,0.294118,0.977617,0.4375,0.203125,0.666667,0.764706,0.871795,1,0.884615,0.846154,0.871853,0.967963,0,0.95,1,1,1,1,1,1,1,1,0,0
6,1465,"letter","breast-tissue",0.9947,0.411765,0.99099,0.4375,0.04375,0,0.411765,0.769231,0,0.769231,0.769231,0.884833,0.368578,0.934783,0.849057,0,0,0,0,0,0,0,0,0,0
6,1567,"letter","poker-hand",0.980488,0.352941,0.987375,0.375,0.0340909,0,0.352941,0.615385,0,0.615385,0.615385,0.191579,0.230942,0.333333,0.125,0,0,0,0,0,0,0,0,0,0
6,489,"letter","dj30-1985-2003",0.855247,0.470588,0.923366,0.5625,0.173611,0,0.470588,0.133333,0,0.133333,0.133333,0.999986,0.999998,0.869565,0.999997,0,0,0,0,0,0,0,0,0,0
6,1037,"letter","ada_prior",0.7719,0.117647,0.741487,0.625,0.575,0.888889,0.901961,0.581197,1,0.923077,0.333333,0.999815,0.999976,0.7,0.999958,1,1,1,1,1,1,1,1,0,0
6,183,"letter","abalone",0.79115,0.470588,0.605506,0.5625,0.173611,0.5,0.735294,0.403846,1,0.884615,0.0714286,0.95188,0.736244,1,0.875,0,0,0,0,0,0,0,0,0,0
6,1524,"letter","vertebra-column",0.9845,0.588235,0.962357,0.625,0.0892857,0,0.588235,0.923077,0,0.923077,0.923077,0.887618,0.947263,0.833333,0.932203,0,0,0,0,0,0,0,0,0,0
6,552,"letter","detroit",0.99935,0.176471,0.999211,0.125,0.0588235,1,1,1,0,1,1,0.999818,0.999985,0.25,0.999982,0,0,0,0,0,0,0,0,0,0
6,1098,"letter","pubexpendat",0.9976,0.529412,0.9949,0.5625,0.0703125,0,0.529412,0.458333,0,0.458333,0.458333,0.914656,0.981688,0.666667,0.972125,0,0,0,0,0,0,0,0,0,0
6,561,"letter","cpu",0.98955,0.529412,0.977794,0.5625,0.0703125,0,0.529412,0.133333,0,0.133333,0.133333,0.997232,0.999578,0.4,0.999322,0,0,0,0,0,0,0,0,0,0
6,1463,"letter","blogger",0.995,0.647059,0.985833,1,1,0.833333,0.941176,0.891026,1,0.923077,0.807692,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6,568,"letter","kdd_coil_2",0.9842,0.294118,0.977617,0.4375,0.203125,0.666667,0.764706,0.871795,1,0.884615,0.846154,0.872159,0.967913,0,0.95,1,1,1,1,1,1,1,1,0,0
6,1095,"letter","Cereals",0.99615,0.0588235,0.995909,0.1875,0.136719,0.666667,0.686275,0.0930232,1,0.923077,0.662338,0.834362,0.965738,0.666667,0.95,0,0,0,0,0,0,0,0,0,0
6,1069,"letter","pc2",0.72055,0.540541,0.871604,0.555556,0.0326797,0,0.540541,0.923077,0,0.923077,0.923077,0.926622,0.995818,1,0.996797,0,0,0,0,0,0,0,0,0,0
6,4534,"letter","PhishingWebsites",0.44725,0.451613,0.696879,1,1,0.967742,0.941176,0.913151,1,0.923077,0.884615,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6,1458,"letter","arcene",0.99,0.9983,0.999983,0.983984,0.893867,0,0.9983,0.923077,0,0.923077,0.923077,0.918556,0.982747,1,0.983264,0,0,0,0,0,0,0,0,0,0
6,1027,"letter","ESL",0.9756,0.705882,0.91704,0.6875,0.0588235,1,1,1,0,1,1,0.0905263,0.713974,0.4,0.25,0,0,0,0,0,0,0,0,0,0
6,1071,"letter","mw1",0.97985,0.552632,0.990986,0.567568,0.0333864,0,0.552632,0.923077,0,0.923077,0.923077,0.976428,0.998675,1,0.998998,0,0,0,0,0,0,0,0,0,0
6,1517,"letter","robot-failures-lp2",0.99765,0.813187,0.999561,0.822222,0.048366,0,0.813187,0.807692,0,0.807692,0.807692,0.307804,0.94817,1,0.903614,0,0,0,0,0,0,0,0,0,0
6,164,"letter","molecular-biology_promoters",0.9947,0.711864,0.998473,1,1,0.983051,0.941176,0.780965,1,0.923077,0.754717,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6,381,"letter","ipums_la_98-small",0.62575,0.721311,0.895701,1,1,0.983607,0.941176,0.830447,1,0.961538,0.992766,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6,44,"letter","spambase",0.76995,0.706897,0.932572,0.719298,0.0423117,0,0.706897,0.923077,0,0.923077,0.923077,0.021857,0.954487,1,0.971731,0,0,0,0,0,0,0,0,0,0
6,1489,"letter","phoneme",0.7298,0.647059,0.234433,0.6875,0.114583,0,0.647059,0.923077,0,0.923077,0.923077,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6,542,"letter","pollution",0.997,0.0588235,0.996813,0,0.0588235,1,1,1,0,1,1,0.982113,0.99818,0,0.997936,0,0,0,0,0,0,0,0,0,0
6,1119,"letter","adult-census",0.385768,0.0588235,0.4219,0.5625,0.535156,0.888889,0.895425,0.568376,1,0.923077,0.365854,0.999799,0.999974,0.7,0.999958,1,1,1,1,1,1,1,1,0,0
6,1050,"letter","pc3",0.92185,0.552632,0.965038,0.567568,0.0333864,0,0.552632,0.923077,0,0.923077,0.923077,0.99411,0.99969,1,0.999765,0,0,0,0,0,0,0,0,0,0
6,1045,"letter","kc1-top5",0.99275,0.821053,0.998703,0.829787,0.048811,0,0.821053,0.923077,0,0.923077,0.923077,0.995399,0.999793,1,0.999895,0,0,0,0,0,0,0,0,0,0
6,510,"letter","sleep",0.9969,0.352941,0.995209,0.375,0.0340909,0,0.352941,0.580645,0,0.580645,0.580645,0.911907,0.982432,0.333333,0.971731,1,1,1,1,1,1,1,1,0,0
6,577,"letter","kdd_coil_6",0.9842,0.294118,0.977617,0.4375,0.203125,0.666667,0.764706,0.871795,1,0.884615,0.846154,0.871853,0.967963,0,0.95,1,1,1,1,1,1,1,1,0,0
6,573,"letter","cpu_act",0.5904,0.227273,0.683491,0.272727,0.0588235,1,1,1,0,1,1,0.99992,0.999994,0.666667,0.999994,0,0,0,0,0,0,0,0,0,0
6,1516,"letter","robot-failures-lp1",0.9956,0.813187,0.999178,0.822222,0.048366,0,0.813187,0.846154,0,0.846154,0.846154,1,0.964663,1,0.384615,0,0,0,0,0,0,0,0,0,0
6,1065,"letter","kc3",0.9771,0.575,0.990268,0.589744,0.0346908,0,0.575,0.923077,0,0.923077,0.923077,0.984988,0.99921,1,0.999417,0,0,0,0,0,0,0,0,0,0
6,578,"letter","kdd_coil_7",0.9842,0.294118,0.977617,0.4375,0.203125,0.666667,0.764706,0.871795,1,0.884615,0.846154,0.870611,0.968171,0.333333,0.95,1,1,1,1,1,1,1,1,0,0
6,666,"letter","rmftsa_ladata",0.9746,0.352941,0.960745,0.3125,0.0588235,1,1,1,0,1,1,0.875832,0.964299,0,0.952663,0,0,0,0,0,0,0,0,0,0
6,211,"letter","longley",0.9992,0.588235,0.998057,0.5625,0.0588235,1,1,1,0,1,1,0.999928,0.999987,0.970588,0.999979,0,0,0,0,0,0,0,0,0,0
6,1510,"letter","wdbc",0.97155,0.451613,0.984398,0.466667,0.027451,0,0.451613,0.923077,0,0.923077,0.923077,0.903924,0.99111,1,0.990919,0,0,0,0,0,0,0,0,0,0
6,679,"letter","rmftsa_sleepdata",0.9488,0.823529,0.709867,0.875,0.291667,0,0.823529,0.846154,0,0.846154,0.846154,0.930556,0.964685,0.918919,0.940298,0,0,0,0,0,0,0,0,0,0
6,1509,"letter","walking-activity",0.86607,0.705882,0.960609,0.75,0.15,0,0.705882,0.153846,0,0.153846,0.153846,0.877577,0.978452,1,0.956989,0,0,0,0,0,0,0,0,0,0
6,179,"letter","adult",0.590516,0.117647,0.638691,0.875,0.858333,0.923077,0.932127,0.642012,1,0.923077,0.365854,0.999937,0.999982,0.7,0.999958,1,1,1,1,1,1,1,1,0,0
6,1091,"letter","SMSA",0.99705,0,0.99705,0,0,0,0,0.559322,0,0.559322,0.559322,0.999936,0.999995,0,0.999994,0,0,0,0,0,0,0,0,0,0
6,1038,"letter","gina_agnostic",0.8266,0.982492,0.996964,0.983505,0.0578532,0,0.982492,0.923077,0,0.923077,0.923077,0.890038,0.95995,0.666667,0.942857,0,0,0,0,0,0,0,0,0,0
6,4544,"letter","GeographicalOriginalofMusic",0.94705,0.855932,0.992372,0.864407,0.0588235,1,1,1,0,1,1,0.907226,0.597543,1,0.789474,0,0,0,0,0,0,0,0,0,0
6,570,"letter","kdd_coil_3",0.9842,0.294118,0.977617,0.4375,0.203125,0.666667,0.764706,0.871795,1,0.884615,0.846154,0.871235,0.968065,0,0.95,1,1,1,1,1,1,1,1,0,0
6,4552,"letter","BachChoralHarmony",0.71675,0,0.71675,0.875,0.875,0.933333,0.933333,0.476923,1,0.923077,0.745098,0.787946,0.931489,0,0.849057,0,0,0,0,0,0,0,0,0,0
6,1499,"letter","seeds",0.9895,0.529412,0.977687,0.5625,0.0703125,0,0.529412,0.884615,0,0.884615,0.884615,0.151786,0.674652,0.666667,0.466667,0,0,0,0,0,0,0,0,0,0
6,225,"letter","puma8NH",0.5904,0.470588,0.226311,0.4375,0.0588235,1,1,1,0,1,1,0.981287,0.816514,1,0.875,0,0,0,0,0,0,0,0,0,0
6,488,"letter","colleges_aaup",0.94195,0,0.94195,0.125,0.125,0.666667,0.666667,0.934783,1,0.846154,0.977193,0.988791,0.997643,0.769231,0.997379,1,1,1,1,1,1,1,1,0,0
6,172,"letter","shuttle-landing-control",0.99925,0.588235,0.998179,1,1,0.857143,0.941176,0.901099,1,0.923077,0.846154,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6,1462,"letter","banknote-authentication",0.9314,0.705882,0.76676,0.75,0.15,0,0.705882,0.923077,0,0.923077,0.923077,0.915789,0.347238,1,0.75,0,0,0,0,0,0,0,0,0,0
6,327,"letter","bridges",0.99475,0.235294,0.993135,0.8125,0.754808,0.9,0.923529,0.284615,1,0.923077,0.752381,0.994873,0.997932,0,0.995798,1,1,1,1,1,1,1,1,0,0
6,1478,"letter","har",0.48505,0.969751,0.984423,0.971479,0.0571459,0,0.969751,0.769231,0,0.769231,0.769231,1,0.683523,1,0.875,0,0,0,0,0,0,0,0,0,0
6,29,"letter","credit-a",0.9655,0.0588235,0.963344,0.625,0.601563,0.9,0.905882,0.838462,1,0.923077,0.461538,0.971316,0.995344,0.333333,0.992134,1,1,1,1,1,1,1,1,0,0
6,187,"letter","wine",0.9911,0.176471,0.989193,0.1875,0.0133929,0,0.176471,0.884615,0,0.884615,0.884615,0.914045,0.991323,1,0.98929,0,0,0,0,0,0,0,0,0,0
6,14,"letter","mfeat-fourier",0.9,0.779221,0.977922,0.789474,0.0464397,0,0.779221,0.615385,0,0.615385,0.615385,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6,1042,"letter","gina_prior",0.8266,0.978344,0.996245,0.979592,0.0576231,0,0.978344,0.923077,0,0.923077,0.923077,0.822457,0.959709,1,0.942029,0,0,0,0,0,0,0,0,0,0
6,23,"letter","cmc",0.92635,0.411765,0.874795,0.875,0.7875,0.875,0.926471,0.879808,1,0.923077,0.846154,0.670139,0.885815,0,0.757576,0,0,0,0,0,0,0,0,0,0
6,189,"letter","kin8nm",0.5904,0.470588,0.226311,0.4375,0.0588235,1,1,1,0,1,1,0.981287,0.816514,1,0.875,0,0,0,0,0,0,0,0,0,0
6,1597,"letter","creditcard",0.929777,0.451613,0.871946,0.466667,0.027451,0,0.451613,0.923077,0,0.923077,0.923077,0.998123,0.999899,1,0.999916,0,0,0,0,0,0,0,0,0,0
6,534,"letter","cps_85_wages",0.9733,0.352941,0.958736,0.75,0.613636,0.857143,0.907563,0.89011,1,0.923077,0.769231,0.691558,0.840413,0.666667,0.783784,0,0,0,0,0,0,0,0,0,0
6,1063,"letter","kc2",0.9739,0.227273,0.979832,0.238095,0.0140056,0,0.227273,0.923077,0,0.923077,0.923077,0.993928,0.999565,1,0.999569,0,0,0,0,0,0,0,0,0,0
6,18,"letter","mfeat-morphological",0.9,0.588235,0.757143,0.625,0.0892857,0,0.588235,0.615385,0,0.615385,0.615385,0.99436,0.99925,1,0.9987,0,0,0,0,0,0,0,0,0,0
6,232,"letter","fishcatch",0.9921,0.529412,0.983212,0.625,0.203125,0.5,0.764706,0.826923,1,0.923077,0.730769,0.932272,0.987708,0.785714,0.97995,1,1,1,1,1,1,1,1,0,0
6,1500,"letter","seismic-bumps",0.9895,0.529412,0.977687,0.5625,0.0703125,0,0.529412,0.884615,0,0.884615,0.884615,0.151786,0.674652,0.666667,0.466667,0,0,0,0,0,0,0,0,0,0
6,30,"letter","page-blocks",0.72635,0.352941,0.577086,0.375,0.0340909,0,0.352941,0.807692,0,0.807692,0.807692,0.976559,0.995573,1,0.993322,0,0,0,0,0,0,0,0,0,0
6,1093,"letter","Brainsize",0.998,0.588235,0.995143,0.625,0.0892857,0,0.588235,0.923077,0,0.923077,0.923077,0.999961,0.999995,0.956522,0.999991,1,1,1,1,1,1,1,1,0,0
6,544,"letter","transplant",0.99345,0.764706,0.972162,0.75,0.0588235,1,1,1,0,1,1,0.757653,0.934642,0.333333,0.878788,0,0,0,0,0,0,0,0,0,0
6,55,"letter","hepatitis",0.99225,0.15,0.993412,0.625,0.68125,0.928571,0.915966,0.923077,0,0.923077,0.923077,0.880853,0.95593,0.666667,0.92381,1,1,1,1,1,1,1,1,0,0
6,1514,"letter","micro-mass",0.982,0.986933,0.999765,0.983984,0.184137,0,0.986933,0.615385,0,0.615385,0.615385,0.999863,0.999986,1,0.999994,0,0,0,0,0,0,0,0,0,0
6,470,"letter","profb",0.9664,0.411765,0.94288,0.6875,0.46875,0.8,0.882353,0.515385,1,0.961538,0.0714286,0.793837,0.945157,0.4,0.911111,1,1,1,1,1,1,1,1,0,0
6,12,"letter","mfeat-factors",0.9,0.921659,0.992166,0.925926,0.0544662,0,0.921659,0.615385,0,0.615385,0.615385,0.981344,0.995049,0.571429,0.992995,0,0,0,0,0,0,0,0,0,0
6,477,"letter","fl2000",0.99665,0,0.99665,0.125,0.125,0.666667,0.666667,0.0512821,1,0.923077,0.61194,0.999092,0.999886,1,0.999816,0,0,0,0,0,0,0,0,0,0
6,1114,"letter","KDDCup09_upselling",0.6,0.926407,0.816017,0.916667,0.116883,0.974359,0.651584,0.985819,1,0.961538,0.998313,0.999968,0.999998,1,0.999999,1,1,1,1,1,1,1,1,0,0
6,301,"letter","ozone_level",0.8732,0.767123,0.970471,0.9375,0.985445,0.986111,0.940359,0.917562,1,0.535714,0.984597,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6,1472,"letter","energy-efficiency",0.9616,0.411765,0.93472,0.5,0.15,0.5,0.705882,0.306667,1,0.297297,0.315789,0.95978,0.992438,1,0.988095,0,0,0,0,0,0,0,0,0,0
6,151,"letter","electricity",0.558616,0.470588,0.766326,0.5625,0.173611,0.5,0.735294,0.826923,1,0.923077,0.730769,0.95188,0.736244,1,0.875,0,0,0,0,0,0,0,0,0,0
6,216,"letter","elevators",0.17005,0.105263,0.257413,0.157895,0.0588235,1,1,1,0,1,1,1,0.608118,1,1,0,0,0,0,0,0,0,0,0,0
6,480,"letter","prnn_viruses",0.99695,0.105263,0.997271,0.375,0.440789,0.888889,0.875817,0.726496,1,0.846154,0.615385,0.546756,0.60592,0.4,0.6,0,0,0,0,0,0,0,0,0,0
6,1502,"letter","skin-segmentation",0.918386,0.764706,0.980797,0.8125,0.203125,0,0.764706,0.923077,0,0.923077,0.923077,0.953248,0.60357,0.97561,0.93985,0,0,0,0,0,0,0,0,0,0
6,1083,"letter","mouseType",0.9893,0.999623,0.999996,0.983984,0.976466,0,0.999623,0.730769,0,0.730769,0.730769,0.594711,0.394914,0.666667,0.25,0,0,0,0,0,0,0,0,0,0
6,562,"letter","cpu_small",0.5904,0.235294,0.464369,0.1875,0.0588235,1,1,1,0,1,1,0.999952,0.999995,0.333333,0.999994,0,0,0,0,0,0,0,0,0,0
6,1054,"letter","mc2",0.99195,0.575,0.996579,0.589744,0.0346908,0,0.575,0.923077,0,0.923077,0.923077,0.996111,0.999802,1,0.999854,0,0,0,0,0,0,0,0,0,0
6,28,"letter","optdigits",0.719,0.738462,0.926508,0.75,0.0441177,0,0.738461,0.615385,0,0.615385,0.615385,0.168421,0.602417,1,0.333333,0,0,0,0,0,0,0,0,0,0
6,40,"letter","sonar",0.9896,0.721311,0.997102,0.733333,0.0431373,0,0.721311,0.923077,0,0.923077,0.923077,0.963509,0.75947,1,0.875,0,0,0,0,0,0,0,0,0,0
6,300,"letter","isolet",0.61015,0.972492,0.989276,0.974068,0.0572981,0,0.972492,0,0,0,0,1,0.683858,1,0.875,0,0,0,0,0,0,0,0,0,0
6,1519,"letter","robot-failures-lp4",0.99415,0.813187,0.998907,0.822222,0.048366,0,0.813187,0.884615,0,0.884615,0.884615,1,0.973715,1,0.428571,0,0,0,0,0,0,0,0,0,0
6,541,"letter","socmob",0.9422,0.647059,0.836233,0.875,0.645833,0.75,0.911765,0.634615,1,0.923077,0.346154,0.660714,0.708076,0.823529,0.555556,0,0,0,0,0,0,0,0,0,0
6,343,"letter","white-clover",0.99685,0.46875,0.998327,0.407407,0.103516,0.8,0.623529,0.846154,1,0.884615,0.730769,0.565549,0.797835,1,0.741935,0,0,0,0,0,0,0,0,0,0
6,1067,"letter","kc1",0.89455,0.227273,0.918516,0.238095,0.0140056,0,0.227273,0.923077,0,0.923077,0.923077,0.979181,0.998459,1,0.998474,0,0,0,0,0,0,0,0,0,0
6,1029,"letter","LEV",0.95,0.705882,0.83,0.6875,0.0588235,1,1,1,0,1,1,0.663158,1,0.333333,0.75,0,0,0,0,0,0,0,0,0,0
6,1503,"letter","spoken-arabic-digit",0.924028,0.117647,0.932966,0.125,0.00833329,0,0.117647,0.615385,0,0.615385,0.615385,1,0.30717,1,0.75,0,0,0,0,0,0,0,0,0,0
6,686,"letter","rmftsa_ctoarrivals",0.9868,0.823529,0.9252,0.875,0.291667,0,0.823529,0.538462,0,0.538462,0.538462,0.999899,0.99997,0.998492,0.999931,0,0,0,0,0,0,0,0,0,0
6,16,"letter","mfeat-karhunen",0.9,0.738462,0.973846,0.75,0.0441177,0,0.738461,0.615385,0,0.615385,0.615385,0.986842,0.558423,1,0.625,0,0,0,0,0,0,0,0,0,0
6,505,"letter","tecator",0.988,0.864,0.998368,0.872,0.0588235,1,1,1,0,1,1,0.431411,0.707407,1,0.873016,0,0,0,0,0,0,0,0,0,0
6,1056,"letter","mc1",0.5267,0.564103,0.79369,0.578947,0.0340558,0,0.564103,0.923077,0,0.923077,0.923077,0.983535,0.999154,1,0.999368,0,0,0,0,0,0,0,0,0,0
6,24,"letter","mushroom",0.5938,0.26087,0.699765,1,1,0.956522,0.941176,0.802676,1,0.961538,0.538462,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6,41,"letter","glass",0.9893,0.411765,0.98181,0.4375,0.04375,0,0.411765,0.769231,0,0.769231,0.769231,0.470916,0.923056,1,0.890411,0,0,0,0,0,0,0,0,0,0
6,1487,"letter","ozone-level-8hr",0.8733,0.767123,0.970495,0.777778,0.0457516,0,0.767123,0.923077,0,0.923077,0.923077,0.979977,0.998785,1,0.999213,0,0,0,0,0,0,0,0,0,0
6,328,"letter","bridges",0.99475,0.235294,0.993135,1,1,0.923077,0.941176,0.41716,1,0.923077,0.752381,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6,1490,"letter","planning-relax",0.9909,0.235294,0.9881,0.25,0.0192307,0,0.235294,0.923077,0,0.923077,0.923077,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6,1059,"letter","ar1",0.99395,0.433333,0.996572,0.448276,0.0263692,0,0.433333,0.923077,0,0.923077,0.923077,0.95035,0.996708,1,0.997205,0,0,0,0,0,0,0,0,0,0
6,1511,"letter","wholesale-customers",0.978,0.470588,0.958444,0.5625,0.173611,0.5,0.735294,0.903846,1,0.923077,0.884615,0.998749,0.999554,0,0.999333,0,0,0,0,0,0,0,0,0,0
6,1075,"letter","datatrieve",0.9935,0.470588,0.987722,0.5,0.0555556,0,0.470588,0.923077,0,0.923077,0.923077,0.983403,0.995643,0.666667,0.991141,0,0,0,0,0,0,0,0,0,0
6,511,"letter","plasma_retinol",0.98425,0.176471,0.980875,0.3125,0.165179,0.666667,0.72549,0.897436,1,0.923077,0.884615,0.989151,0.997656,0,0.99634,0,0,0,0,0,0,0,0,0,0
6,4549,"letter","Buzzinsocialmedia_Twitter",0.965709,0.782051,0.842667,0.794872,0.0588235,1,1,1,0,1,1,0.92048,0.98004,1,0.965812,0,0,0,0,0,0,0,0,0,0
6,1086,"letter","ovarianTumour",0.98585,0.999689,0.999996,0.983984,0.980568,0,0.999689,0.884615,0,0.884615,0.884615,0.559644,0.441351,0.666667,0.25,0,0,0,0,0,0,0,0,0,0
6,563,"letter","kdd_el_nino-small",0.9609,0.470588,0.926144,0.5625,0.173611,0.5,0.735294,0.287671,1,0.461538,0.559322,0.397645,0.959168,1,0.904762,1,1,1,1,1,1,1,1,0,0
6,285,"letter","flags",0.9903,0.433333,0.994503,0.875,0.929167,0.964286,0.936975,0.56044,1,0.923077,0.865979,0.983575,0.99494,0.869565,0.988571,0,0,0,0,0,0,0,0,0,0
6,180,"letter","covertype",0.818829,0.690909,0.413859,0.125,0.729545,0.97561,0.92109,0.918386,1,0.923077,0.730769,0.990041,0.99825,1,0.997295,0,0,0,0,0,0,0,0,0,0
6,227,"letter","cpu_small",0.5904,0.235294,0.464369,0.1875,0.0588235,1,1,1,0,1,1,0.999952,0.999995,0.333333,0.999994,0,0,0,0,0,0,0,0,0,0
6,538,"letter","colleges_usnews",0.9349,0.514286,0.96838,0.515152,0.00178254,0.5,0.0285714,0.960755,1,0.490196,0.979592,0.996436,0.999315,0.333333,0.999138,1,1,1,1,1,1,1,1,0,0
6,1088,"letter","variousCancers_final",0.98085,0.999689,0.999994,0.983984,0.980587,0,0.999689,0.653846,0,0.653846,0.653846,0.621685,0.438063,1,0.375,0,0,0,0,0,0,0,0,0,0
6,554,"letter","mnist_784",0.714286,0.978344,0.924204,0.979592,0.0576231,0,0.978344,0.615385,0,0.615385,0.615385,0.822118,0.959774,1,0.942857,0,0,0,0,0,0,0,0,0,0
6,222,"letter","echoMonths",0.9935,0.411765,0.98895,0.5625,0.25625,0.666667,0.803922,0.923077,0,0.923077,0.923077,0.644765,0.915315,1,0.873016,1,1,1,1,1,1,1,1,0,0
6,1518,"letter","robot-failures-lp3",0.99765,0.813187,0.999561,0.822222,0.048366,0,0.813187,0.846154,0,0.846154,0.846154,0.307804,0.94817,1,0.903614,0,0,0,0,0,0,0,0,0,0
6,17,"letter","bridges",0.99465,0.235294,0.993004,0.8125,0.754808,0.9,0.923529,0.276923,1,0.923077,0.757009,0.994874,0.997933,0,0.9958,1,1,1,1,1,1,1,1,0,0
6,567,"letter","kdd_coil_1",0.9842,0.294118,0.977617,0.4375,0.203125,0.666667,0.764706,0.871795,1,0.884615,0.846154,0.875146,0.967466,0,0.95,1,1,1,1,1,1,1,1,0,0
6,22,"letter","mfeat-zernike",0.9,0.645833,0.964583,0.659574,0.0387985,0,0.645833,0.615385,0,0.615385,0.615385,0.93303,0.983542,1,0.984283,0,0,0,0,0,0,0,0,0,0
6,1471,"letter","eeg-eye-state",0.251,0.117647,0.151133,0.125,0.00833329,0,0.117647,0.923077,0,0.923077,0.923077,0.998625,0.990847,0.999252,0.998277,0,0,0,0,0,0,0,0,0,0
6,473,"letter","cjs",0.8602,0.514286,0.932097,0.5,0.0285714,0.666667,0.313725,0.0641025,1,0.769231,0.54386,0.872398,0.992949,1,0.994282,1,1,1,1,1,1,1,1,0,0
6,203,"letter","lowbwt",0.99055,0.411765,0.983935,0.8125,0.68125,0.857143,0.915966,0.884615,1,0.923077,0.769231,0.99425,0.998734,0.869565,0.997284,0,0,0,0,0,0,0,0,0,0
6,1501,"letter","semeion",0.92035,0.933852,0.994731,0.9375,0.0551471,0,0.933852,0.615385,0,0.615385,0.615385,0.990132,0.862876,1,0.875,0,0,0,0,0,0,0,0,0,0
6,483,"letter","iq_brain_size",0.999,0.470588,0.998111,0.625,0.291667,0.666667,0.823529,0.820513,1,0.923077,0.615385,0.989119,0.99763,0.571429,0.995803,0,0,0,0,0,0,0,0,0,0
6,25,"letter","colic",0.9816,0.392857,0.988829,0.5625,0.734375,0.952381,0.921569,0.141026,1,0.923077,0.922849,0.810217,0.921932,0,0.887324,1,1,1,1,1,1,1,1,0,0
6,451,"letter","irish",0.975,0.647059,0.929167,0.875,0.645833,0.75,0.911765,0.836538,1,0.923077,0.615385,0.914568,0.943843,0.923077,0.92,1,1,1,1,1,1,1,1,0,0
6,4532,"letter","higgs",0.796022,0.413793,0.652038,0.448276,0.0588235,1,1,1,0,1,1,0.895463,0.716708,1,0.875,1,1,1,1,1,1,1,1,0,0
6,205,"letter","sleep",0.9969,0.529412,0.993412,0.5,0.0588235,1,1,1,0,1,1,0.928356,0.983428,0.333333,0.971731,1,1,1,1,1,1,1,1,0,0
6,224,"letter","breastTumor",0.9857,0.411765,0.97569,0.875,0.7875,0.875,0.926471,0.822115,1,0.923077,0.307692,0.84375,0.868248,0.88,0.843137,1,1,1,1,1,1,1,1,0,0
